20210401,16249,杭州市,2207996218693,2021-03-31 08:49:28,2021-04-01 17:00:00,2021-04-01 19:00:00,120.125743,30.299493,24629447,3110,居民区,2021-04-01 15:27:22,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 08:08:29,2021-04-01 09:00:00,2021-04-01 11:00:00,120.161817,30.317555,24636239,3110,居民区,2021-04-01 09:57:29,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 08:43:50,2021-04-01 17:00:00,2021-04-01 19:00:00,120.156977,30.295684,24634308,3110,居民区,2021-04-01 18:49:55,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 08:48:32,2021-04-01 11:00:00,2021-04-01 13:00:00,120.156705,30.296221000000006,24634308,3110,居民区,2021-04-01 12:31:13,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-03-31 09:01:20,2021-04-01 11:00:00,2021-04-01 13:00:00,120.132629,30.325755,24635694,3110,居民区,2021-04-01 11:32:42,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 08:06:30,2021-04-01 13:00:00,2021-04-01 15:00:00,120.133133,30.324524,24635694,3110,居民区,2021-04-01 13:18:34,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 07:44:56,2021-04-01 09:00:00,2021-04-01 11:00:00,120.133631,30.325724,24635694,3110,居民区,2021-04-01 09:51:02,,,,,,,,
20210401,16249,杭州市,2207996218693,2021-04-01 09:19:26,2021-04-01 13:00:00,2021-04-01 15:00:00,120.125743,30.299493,24629447,3110,居民区,2021-04-01 13:22:07,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 08:14:16,2021-04-01 09:00:00,2021-04-01 11:00:00,120.155668,30.296542,24634308,3110,居民区,2021-04-01 10:03:28,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 07:48:33,2021-04-01 09:00:00,2021-04-01 11:00:00,120.161817,30.317555,24636239,3110,居民区,2021-04-01 10:00:24,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 10:39:12,2021-04-01 13:00:00,2021-04-01 15:00:00,120.156504,30.295572,24634308,3110,居民区,2021-04-01 14:52:11,,,,,,,,
20210401,16249,杭州市,2208088284027,2021-04-01 08:59:13,2021-04-01 13:00:00,2021-04-01 15:00:00,120.11204,30.315212,24629287,3920,购物场所,2021-04-01 13:35:32,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 07:49:34,2021-04-01 09:00:00,2021-04-01 11:00:00,120.156666,30.29686,24634308,3110,居民区,2021-04-01 09:58:04,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-03-31 11:11:30,2021-04-01 17:00:00,2021-04-01 19:00:00,120.161565,30.317061,24636239,3110,居民区,2021-04-01 16:29:28,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 16:28:17,2021-04-01 17:00:00,2021-04-01 19:00:00,120.133199,30.325381,24635694,3110,居民区,2021-04-01 17:24:53,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 13:54:09,2021-04-01 15:00:00,2021-04-01 17:00:00,120.156608,30.295557,24634308,3110,居民区,2021-04-01 14:49:25,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 07:53:52,2021-04-01 09:00:00,2021-04-01 11:00:00,120.132503,30.325069,24635694,3110,居民区,2021-04-01 09:38:20,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-03-31 07:54:35,2021-04-01 09:00:00,2021-04-01 11:00:00,120.161817,30.317555,24636239,3110,居民区,2021-04-01 09:47:21,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 09:09:56,2021-04-01 15:00:00,2021-04-01 17:00:00,120.161817,30.317555,24636239,3110,居民区,2021-04-01 16:36:45,,,,,,,,
20210401,16249,杭州市,2207996218693,2021-04-01 10:12:54,2021-04-01 10:12:53,2021-04-01 12:12:53,120.125743,30.299493,24629447,3110,居民区,2021-04-01 10:27:52,,,,,,,,
20210401,16243,杭州市,4398908203436,2021-04-01 08:46:25,2021-04-01 17:00:00,2021-04-01 19:00:00,120.156257,30.296733000000003,24634308,3110,居民区,2021-04-01 18:54:38,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 07:44:45,2021-04-01 09:00:00,2021-04-01 11:00:00,120.161817,30.317555,24636239,3110,居民区,2021-04-01 09:57:17,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 08:08:45,2021-04-01 09:00:00,2021-04-01 11:00:00,120.133733,30.324506,24635694,3110,居民区,2021-04-01 09:45:29,,,,,,,,
20210401,16249,杭州市,2207996218693,2021-04-01 14:21:12,2021-04-01 14:21:11,2021-04-01 16:21:11,120.126526,30.298721,24629447,3110,居民区,2021-04-01 15:38:32,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 08:44:19,2021-04-01 13:00:00,2021-04-01 15:00:00,120.132195,30.325401,24635694,3110,居民区,2021-04-01 13:21:11,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 07:53:53,2021-04-01 09:00:00,2021-04-01 11:00:00,120.132503,30.325069,24635694,3110,居民区,2021-04-01 09:36:29,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 08:44:19,2021-04-01 17:00:00,2021-04-01 19:00:00,120.132503,30.325069,24635694,3110,居民区,2021-04-01 17:30:07,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 07:49:28,2021-04-01 09:00:00,2021-04-01 11:00:00,120.160444,30.316639,24636239,3110,居民区,2021-04-01 09:30:30,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 10:50:52,2021-04-01 11:00:00,2021-04-01 13:00:00,120.160444,30.316639,24636239,3110,居民区,2021-04-01 11:48:12,,,,,,,,
